code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600605,汇通能源,商贸代理,上海,117.77,14734.45,14734.45,120244.11,46647.37,57168.26,17890.89,1.21,0.097,3.85,5.96,19920327
002024,苏宁云商,电器连锁,江苏,0.0,501781.5,931003.94,12561654.0,7083563.0,1231861.5,3240356.25,3.48,-0.02,6.36,1.8,20040721
002414,高德红外,电器仪表,湖北,218.83,46487.66,62425.6,343373.47,188842.25,71025.36,148726.05,2.38,0.062,4.36,6.18,20100716
600614,鼎立股份,综合类,上海,81.52,117955.72,175277.38,841338.38,431899.41,134315.84,255651.91,1.46,0.071,2.65,4.37,19920828
600444,国机通用,塑料,安徽,0.0,10500.0,14642.19,83630.96,56057.26,23575.17,40221.51,2.75,-0.086,2.15,9.96,20040219
000839,中信国安,综合类,北京,132.96,391900.72,391982.63,1242290.75,448927.19,47127.68,251454.0,0.64,0.044,1.69,6.9,19971031
300265,通光线缆,电气设备,江苏,43.09,33705.42,33750.0,153097.67,113192.97,28408.25,24446.75,0.72,0.205,2.75,6.43,20110916
000592,平潭发展,林业,福建,381.61,167635.73,193178.09,376829.06,317857.78,22450.74,142559.81,0.74,0.01,1.64,4.81,19960327
600794,保税科技,仓储物流,江苏,132.79,110277.4,121215.21,298099.19,93721.56,82869.09,15632.9,0.13,0.022,1.58,3.74,19970306
002572,索菲亚,家居用品,广东,68.32,28905.52,46171.32,336246.34,144067.38,102794.15,84905.21,1.84,0.45,5.24,11.29,20110412
000831,*ST五稀,小金属,山西,0.0,98088.13,98088.89,218938.92,188506.91,13786.92,75535.68,0.77,-0.044,2.09,5.69,19980911
002096,南岭民爆,化工原料,湖南,188.07,37085.19,37128.69,391584.16,198506.34,91364.96,64814.6,1.75,0.042,5.81,2.73,20061222
002237,恒邦股份,黄金,山东,49.05,81619.97,91040.0,1130499.88,752313.88,287225.69,98226.96,1.08,0.122,4.01,2.99,20080520
300312,邦讯技术,通信设备,北京,0.0,17514.0,32004.0,163468.7,139707.06,2159.76,35740.73,1.12,-0.082,2.38,6.72,20120508
600056,中国医药,医药商业,北京,21.0,101213.6,106848.54,1860153.25,1498659.5,143561.7,172943.91,1.62,0.477,5.62,3.57,19970515
000722,湖南发展,水力发电,湖南,33.89,46415.58,46415.82,300229.47,67987.0,167883.34,213774.05,4.61,0.208,5.76,2.45,19970522
300246,宝莱特,医疗保健,广东,101.67,10775.38,14608.79,64526.33,42877.7,8471.75,11529.01,0.79,0.201,3.09,13.27,20110719
000707,双环科技,化工原料,湖北,180.31,46414.42,46414.57,1077634.0,583337.5,319076.94,73362.18,1.58,0.023,3.11,2.63,19970415
600640,号百控股,酒店餐饮,上海,445.83,53536.44,53536.44,360367.97,250765.02,68737.74,135762.31,2.54,0.025,4.76,4.74,19930407
603333,明星电缆,电气设备,四川,0.0,52000.5,52000.5,172522.88,94993.06,57030.55,65478.76,1.26,-0.034,2.81,2.94,20120507
600469,风神股份,汽车配件,河南,20.29,56241.32,56241.32,644354.94,295485.25,310950.91,79476.9,1.41,0.256,4.86,2.14,20031021
603519,立霸股份,家用电器,江苏,65.0,7687.95,16000.0,87713.11,75584.81,8198.08,18148.0,1.13,0.225,4.07,7.19,20150319
300517,海波重科,建筑施工,湖北,154.23,2560.0,10240.0,92680.96,72106.86,9006.17,26467.35,2.58,0.33,5.64,9.77,20160719
000545,金浦钛业,化工原料,吉林,93.23,95940.31,98683.31,244311.77,107768.97,123856.86,-6411.75,-0.06,0.034,1.8,3.54,19931215
002641,永高股份,塑料,浙江,30.17,68102.7,86400.0,405348.09,182907.06,157613.81,72412.4,0.84,0.141,2.83,3.01,20111208
600847,万里股份,电气设备,重庆,0.0,15328.74,15328.74,76293.81,38658.7,27067.96,66719.49,4.35,-0.045,4.58,7.01,19940324
600696,匹凸匹,区域地产,上海,0.0,34056.55,34056.55,131429.38,129965.42,919.07,4094.84,0.12,-0.114,1.37,9.41,19931206
600136,当代明诚,影视音像,湖北,232.63,24105.49,48718.21,312490.88,167436.44,726.64,168620.16,3.46,0.041,4.67,4.13,19980303
603889,新澳股份,纺织,浙江,25.87,14056.7,32462.0,155323.47,88771.78,40202.56,25461.6,0.78,0.436,3.56,4.22,20141231
002698,博实股份,化工机械,黑龙江,190.63,52058.37,68170.0,211789.0,165601.97,19094.93,18826.45,0.28,0.045,2.54,6.8,20120911
300406,九强生物,生物制药,北京,49.29,20572.21,49989.17,131046.4,118459.36,6013.65,2141.37,0.04,0.242,2.45,9.74,20141030
002518,科士达,电器仪表,深圳,39.3,42526.37,44532.14,258939.16,194569.73,42768.87,58790.3,1.32,0.415,4.18,5.21,20101207
002545,东方铁塔,钢加工,山东,73.22,34200.0,78075.0,403986.88,214365.92,56265.38,100795.06,1.29,0.074,3.31,3.29,20110211
000998,隆平高科,种植业,湖南,80.22,83065.29,125619.46,737980.63,484124.31,79322.9,282765.69,2.25,0.123,4.23,4.69,20001211
603328,依顿电子,元器件,广东,30.66,9798.0,49845.32,532649.25,443161.94,86671.31,145640.22,2.92,0.51,8.81,3.51,20140701
002695,煌上煌,食品,江西,140.88,45342.1,49995.71,193617.77,123436.7,50972.09,92683.59,1.85,0.095,3.12,8.6,20120905
600081,东风科技,汽车配件,上海,47.46,31356.0,31356.0,421937.0,236891.95,110085.55,1522.9,0.05,0.248,3.54,4.43,19970703
603000,人民网,互联网,北京,353.54,110569.1,110569.1,360400.06,211219.75,17060.34,74500.5,0.67,0.029,2.41,8.37,20120427
600522,中天科技,通信设备,江苏,20.16,215691.88,261077.09,1844108.0,1269743.88,342082.09,377187.84,1.44,0.279,4.15,2.71,20021024
300061,康耐特,医疗保健,上海,135.48,14423.55,25000.64,89562.0,56309.63,27127.1,5070.49,0.2,0.108,1.87,15.6,20100319
600389,江山股份,农药化肥,江苏,562.52,29700.0,29700.0,316538.47,109562.72,152435.88,11555.3,0.39,0.027,4.49,4.55,20010110
600425,青松建化,水泥,新疆,0.0,137879.02,137879.02,1108284.5,215714.47,589688.81,320171.16,2.32,-0.124,3.19,1.43,20030724
000036,华联控股,全国地产,深圳,12.13,112826.02,114158.77,875239.88,756455.0,27930.4,23638.63,0.21,0.38,2.16,4.26,19940617
300155,安居宝,元器件,广东,1205.44,27161.13,54337.05,140899.95,101045.86,22703.15,35723.6,0.66,0.006,2.06,6.7,20110107
000663,永安林业,林业,福建,347.03,17031.85,34098.87,400276.5,209293.77,45714.85,160945.36,4.72,0.02,5.91,2.34,19961206
300158,振东制药,中成药,山西,141.64,28613.25,51992.92,435595.41,200829.13,98142.5,134265.67,2.58,0.12,6.5,2.89,20110107
002436,兴森科技,元器件,深圳,62.84,32369.71,49596.92,405659.19,174686.16,160304.25,99975.06,2.02,0.282,4.65,5.08,20100618
000534,万泽股份,区域地产,广东,45.44,49128.78,49178.51,252381.09,219983.88,12273.46,37054.34,0.75,0.183,2.8,5.93,19940110
600651,飞乐音响,电器仪表,上海,105.84,76862.18,99193.7,1216316.5,527698.25,127953.9,143154.17,1.44,0.056,3.2,3.7,19901219
000400,许继电气,电气设备,河南,76.47,73743.25,100832.72,1293444.0,1121870.13,98568.68,82976.49,0.82,0.109,6.25,2.66,19970418
600969,郴电国际,水力发电,湖南,37.97,26432.17,26432.17,1036224.38,457941.69,424397.41,234206.59,8.86,0.22,11.84,1.41,20040408
600106,重庆路桥,路桥,重庆,19.7,90774.2,90774.2,671684.56,173042.38,31785.6,5429.05,0.06,0.182,3.57,2.01,19970618
002279,久其软件,软件服务,北京,330.09,18243.93,54149.19,237910.05,110655.65,22035.86,101082.3,1.87,0.029,3.62,5.32,20090811
000404,华意压缩,专用机械,江西,28.04,55839.6,55962.39,793541.0,612820.56,127944.38,110347.9,1.97,0.324,4.25,2.85,19960619
002452,长高集团,电气设备,湖南,55.08,34270.41,52542.39,213000.92,176955.84,19091.07,22425.09,0.43,0.088,2.35,4.12,20100720
600365,通葡股份,红黄药酒,吉林,1058.92,40000.0,40000.0,90861.85,61942.51,13860.55,54790.86,1.37,0.006,1.72,7.16,20010115
002041,登海种业,种植业,山东,32.98,87386.14,88000.0,414838.75,339201.88,53857.25,2931.68,0.03,0.262,2.81,6.15,20050418
603017,中衡设计,建筑施工,江苏,49.17,11953.25,27537.36,195963.48,88260.03,42723.25,44170.0,1.6,0.227,3.71,6.02,20141231
000004,国农科技,生物制药,深圳,560.84,8296.13,8397.66,46383.18,39367.9,3638.87,66.48,0.01,0.036,1.01,39.63,19910114
300046,台基股份,半导体,湖北,174.15,13690.5,14208.0,107134.38,53198.26,15543.51,56347.88,3.97,0.072,5.38,4.68,20100120
000007,全新好,酒店餐饮,深圳,0.0,20596.53,23096.53,53814.86,32556.85,7103.0,42324.12,1.83,-0.115,1.48,17.54,19920413
600515,海航基础,百货,海南,39.72,42277.41,267207.13,7992293.0,3886211.25,671758.19,1078603.25,4.04,0.245,6.03,2.16,20020806
002185,华天科技,半导体,甘肃,38.72,90576.9,106555.64,725140.13,369091.31,263377.25,225764.88,2.12,0.22,4.47,2.93,20071120
002445,中南文化,影视音像,江苏,163.24,63481.78,81095.15,468280.44,244883.3,62052.26,101851.81,1.26,0.056,2.93,6.25,20100713
603288,海天味业,食品,广东,28.68,27174.66,270495.06,1046937.63,598950.13,338906.59,134743.86,0.5,0.549,3.19,9.87,20140211
600854,春兰股份,家用电器,江苏,38.39,51945.85,51945.85,245874.59,112226.61,35467.25,153354.7,2.95,0.103,3.8,2.08,19940425
300408,三环集团,元器件,广东,31.74,97897.67,172763.59,524033.56,403495.81,85054.8,11193.6,0.06,0.291,2.6,7.1,20141203
300383,光环新网,电信运营,北京,94.23,35167.14,72317.57,843206.63,256640.3,217710.38,478932.69,6.62,0.21,8.07,4.27,20140129
600035,楚天高速,路桥,湖北,17.66,145337.8,145337.8,881012.19,38345.3,59565.35,35862.55,0.25,0.151,2.86,1.86,20040310
002173,*ST创疗,农业综合,浙江,85.71,13963.5,45686.89,470355.31,250047.38,94275.8,277371.66,6.07,0.14,7.57,2.82,20070925
002477,雏鹰农牧,农业综合,河南,18.5,190141.44,313515.97,1318781.25,691326.88,166921.06,54896.3,0.18,0.145,1.51,3.56,20100915
000756,新华制药,化学制药,山东,67.15,30730.39,45731.28,438704.66,151861.05,201439.27,51309.23,1.12,0.1,4.17,3.23,19970806
600175,美都能源,综合类,浙江,531.54,144803.31,357648.88,1759375.0,923069.13,17576.06,647854.44,1.81,0.005,3.0,1.79,19990408
300003,乐普医疗,医疗保健,北京,43.72,137206.34,174357.03,735944.25,302677.75,89119.65,48118.69,0.28,0.216,2.55,7.42,20091030
000949,新乡化纤,化纤,河南,100.68,102670.2,125765.6,529419.94,200755.27,250193.88,95014.5,0.76,0.027,2.45,2.21,19991021
000900,现代投资,路桥,湖南,12.21,101042.21,101188.54,2064860.25,670071.56,265291.5,97269.88,0.96,0.338,7.16,1.15,19990128
600184,光电股份,专用机械,湖北,759.04,41876.07,50876.07,376857.16,273285.22,55189.88,135461.47,2.66,0.015,4.37,5.07,20031106
002252,上海莱士,生物制药,上海,66.82,367330.66,496575.56,1304472.38,626786.13,103613.0,345790.75,0.7,0.248,2.37,9.34,20080623
000510,金路集团,化工原料,四川,310.39,56343.35,60918.23,139989.47,30490.96,95553.11,4489.06,0.07,0.014,1.24,6.8,19930507
002285,世联行,房产服务,深圳,34.1,169710.81,204496.91,736539.88,632367.75,16209.05,57095.13,0.28,0.186,1.86,4.53,20090828
600622,嘉宝集团,区域地产,上海,43.29,51430.37,68260.6,1142321.38,1050767.25,9482.82,223943.7,3.28,0.2,7.19,2.35,19921203
002028,思源电气,电气设备,上海,26.87,57435.98,75548.45,613261.63,513003.34,58386.91,7196.31,0.1,0.315,5.39,2.1,20040805
002397,梦洁股份,纺织,湖南,51.45,33148.07,67824.15,205559.84,127145.75,58735.05,24394.85,0.36,0.082,2.05,4.13,20100429
002242,九阳股份,家用电器,山东,21.08,76519.5,76758.29,462684.59,284551.41,68051.56,93378.13,1.22,0.474,4.04,4.95,20080528
002607,亚夏汽车,汽车服务,安徽,79.67,35692.8,45574.21,397153.78,216236.7,73681.9,107756.13,2.36,0.08,4.01,2.86,20110810
000713,丰乐种业,种植业,安徽,0.0,29886.85,29887.59,187890.44,100151.25,35952.71,50490.98,1.69,-0.014,4.55,2.53,19970422
600215,长春经开,园区开发,吉林,75.09,46503.28,46503.28,347287.19,229999.7,4662.91,97851.52,2.1,0.058,5.26,1.64,19990909
002688,金河生物,化学制药,内蒙,38.87,52861.87,63528.96,230605.55,110498.25,57207.68,53857.96,0.85,0.148,2.42,4.76,20120713
300164,通源石油,石油开采,陕西,0.0,30807.8,44043.21,178831.11,80083.53,33198.87,64821.45,1.47,-0.027,3.17,2.73,20110113
600831,广电网络,影视音像,陕西,39.2,56343.85,60496.76,570519.75,115045.61,355837.78,43285.98,0.72,0.185,3.58,4.04,19940224
300358,楚天科技,医疗保健,湖南,90.93,13945.36,44633.12,257144.27,141489.47,64574.46,78443.35,1.76,0.112,3.45,5.89,20140121
601579,会稽山,红黄药酒,浙江,52.61,24800.0,49736.0,243681.75,116842.61,77140.4,52831.93,1.06,0.139,3.82,3.84,20140825
600718,东软集团,软件服务,辽宁,117.17,122759.42,124319.77,1321943.13,812395.63,178839.45,121764.92,0.98,0.075,5.41,3.25,19960618
002226,江南化工,化工原料,安徽,96.05,79119.59,91127.89,526067.88,205806.55,89059.46,195017.81,2.14,0.08,4.7,1.89,20080506
600376,首开股份,区域地产,北京,19.04,224201.25,257956.53,17399210.0,16297245.0,78392.15,766366.19,2.97,0.35,11.31,1.05,20010312
300254,仟源医药,化学制药,山西,109.03,13735.4,20830.8,145692.22,56358.8,27680.05,47697.53,2.29,0.096,3.83,5.48,20110819
002551,尚荣医疗,医疗保健,深圳,64.06,26867.21,44406.69,315858.03,212861.8,22700.99,82125.25,1.85,0.187,3.93,6.11,20110225
000806,银河生物,生物制药,广西,1534.62,69844.82,109991.17,272976.13,174248.3,36483.85,105668.88,0.96,0.006,1.84,9.82,19980416
000153,丰原药业,化学制药,安徽,71.44,31197.72,31214.11,244654.02,104638.9,63437.91,47792.53,1.53,0.084,3.59,3.35,20000920
002211,宏达新材,橡胶,江苏,0.0,26630.28,43247.57,98256.97,66364.77,20335.82,103788.3,2.4,-0.014,1.75,10.35,20080201
600606,绿地控股,全国地产,上海,12.17,322336.84,1216815.5,61713912.0,56430456.0,911939.69,901498.19,0.74,0.378,4.46,2.06,19920327
601117,中国化学,建筑施工,北京,17.98,493300.0,493300.0,8133507.0,6522131.5,779624.56,551338.69,1.12,0.171,5.38,1.14,20100107
300511,雪榕生物,种植业,上海,357.04,3750.0,15000.0,224709.42,62245.16,105218.86,63254.61,4.22,0.1,7.93,7.44,20160504
000610,西安旅游,旅游服务,陕西,500.49,23513.14,23674.78,129702.31,88226.68,21383.81,39470.71,1.67,0.016,3.34,4.69,19960926
600750,江中药业,中成药,江西,30.36,30000.0,30000.0,284575.84,154794.61,62047.8,54919.05,1.83,0.852,8.3,4.15,19960923
002548,金新农,饲料,深圳,36.04,30935.93,38084.28,273909.56,123389.02,33235.8,89914.88,2.36,0.217,4.12,3.81,20110218
002598,山东章鼓,机械基件,山东,69.34,27075.25,31200.0,99644.99,67549.93,21079.57,21169.92,0.68,0.136,2.36,5.32,20110707
002809,红墙股份,化工原料,广东,104.0,2000.0,8000.0,97798.21,87607.84,6940.77,43443.73,5.43,0.79,10.86,7.89,20160823
600873,梅花生物,食品,西藏,22.31,206169.05,310822.66,1662343.25,423276.81,1091801.75,224245.16,0.72,0.214,2.79,2.28,19950217
600507,方大特钢,特种钢,江西,13.9,132609.3,132609.3,813404.56,378230.78,244187.91,4625.16,0.03,0.349,1.85,3.51,20030930
002626,金达威,食品,福建,38.63,57590.0,61648.19,290855.0,135611.52,57346.7,26921.94,0.44,0.21,2.31,7.03,20111028
002004,华邦健康,化学制药,重庆,24.02,133863.2,203482.77,2199195.25,1110968.5,251915.7,548250.38,2.69,0.204,4.66,2.1,20040625
600179,*ST黑化,焦炭加工,黑龙江,0.0,39000.0,106212.85,86912.27,17272.17,69640.11,32563.73,0.31,-0.26,-0.98,-16.78,19981104
600691,阳煤化工,农药化肥,山西,0.0,175639.09,175678.69,4118380.5,1312501.75,1829970.25,295150.84,1.68,-0.194,2.42,1.36,19931119
601113,华鼎股份,化纤,浙江,218.24,64000.0,83305.0,437797.91,256612.8,150705.55,149112.27,1.79,0.034,3.25,3.08,20110509
600361,华联综超,超市连锁,北京,0.0,66580.78,66580.78,1160039.88,835904.06,69347.55,167024.27,2.51,-0.106,4.22,1.6,20011129
000540,中天城投,区域地产,贵州,9.42,392473.03,468898.47,5086871.0,3972970.5,332046.88,367829.03,0.78,0.359,2.86,2.36,19940202
002409,雅克科技,化工原料,江苏,132.12,16506.0,33264.0,150705.44,81395.15,23894.32,58512.25,1.76,0.091,4.08,5.9,20100525
000516,国际医学,百货,陕西,51.05,193481.25,197104.94,534739.81,267532.63,146848.94,28015.76,0.14,0.067,1.73,3.98,19930809
300029,天龙光电,专用机械,江苏,0.0,19345.66,20000.0,57189.18,34494.0,15390.32,83145.11,4.16,-0.013,1.18,11.79,20091225
601555,东吴证券,证券,江苏,33.99,259100.0,300000.0,7994786.5,0.0,78764.75,1165201.38,3.88,0.21,6.35,2.19,20111212
000797,中国武夷,全国地产,福建,108.77,42818.08,49979.8,1097386.63,1021848.5,18282.34,83272.68,1.67,0.09,4.13,4.21,19970715
603158,腾龙股份,汽车配件,江苏,49.28,10134.0,21836.59,111109.57,78169.5,15311.51,27554.41,1.26,0.248,3.9,6.27,20150320
300486,东杰智能,专用机械,山西,0.0,8425.86,14138.08,98214.86,72186.53,16675.57,32540.69,2.3,-0.21,4.88,6.49,20150630
002321,华英农业,农业综合,河南,46.58,42345.91,53429.1,616513.94,401239.53,151215.88,161468.55,3.02,0.172,4.51,2.37,20091216
600127,金健米业,农业综合,湖南,236.3,54445.96,64178.32,140554.02,69509.15,51584.37,46598.44,0.73,0.015,1.16,6.19,19980506
002489,浙江永强,家居用品,浙江,34.54,187143.19,217573.66,521854.56,292203.25,101742.6,24905.4,0.11,0.104,1.57,4.58,20101021
002201,九鼎新材,玻璃,江苏,466.9,23947.13,25574.41,243000.0,73625.57,124561.2,44454.71,1.74,0.029,3.46,5.29,20071226
603866,桃李面包,食品,辽宁,52.32,4501.25,45012.6,208461.73,84963.68,78442.46,52761.78,1.17,0.42,4.02,10.94,20151222
002601,佰利联,化工原料,河南,209.62,59593.12,203216.45,668230.88,284293.81,244631.17,89538.06,0.44,0.035,3.32,4.42,20110715
600067,冠城大通,全国地产,福建,33.12,148779.45,148779.45,2082571.75,1507529.13,138527.02,168873.38,1.14,0.167,4.82,1.53,19970508
601003,柳钢股份,普钢,广西,60.18,256279.31,256279.31,1993061.75,912247.38,1016956.13,20843.6,0.08,0.031,1.76,2.1,20070227
300523,辰安科技,软件服务,北京,441.55,2000.0,8000.0,72850.05,58575.9,12479.75,8665.92,1.08,0.166,5.47,26.89,20160726
300547,川环科技,橡胶,四川,82.62,1495.0,5977.91,52754.48,37607.68,11992.28,3170.0,0.53,0.605,7.12,14.04,20160930
000586,汇源通信,通信设备,四川,3356.04,19344.0,19344.0,50884.06,42506.65,3430.65,6385.05,0.33,0.003,1.2,19.28,19951220
600470,六国化工,农药化肥,安徽,0.0,52160.0,52160.0,625925.13,246595.47,303080.41,126267.7,2.42,-0.062,4.02,1.93,20040305
300320,海达股份,橡胶,江苏,55.35,23659.91,29334.8,107235.77,69473.1,31673.3,6600.5,0.23,0.14,2.7,5.76,20120601
000795,英洛华,矿物制品,山西,196.65,65279.01,113368.4,282144.34,195624.5,59349.42,107030.36,0.94,0.03,1.73,4.52,19970808
600055,万东医疗,医疗保健,北京,125.92,34632.0,38629.73,204138.25,131910.41,20525.01,92078.38,2.38,0.116,4.42,4.41,19970519
300056,三维丝,环境保护,福建,50.86,25081.42,37419.73,267694.19,142465.38,24654.63,74902.11,2.0,0.2,3.6,5.43,20100226
300071,华谊嘉信,广告包装,北京,62.87,42925.62,68279.42,277864.41,150160.41,3541.87,1318.14,0.02,0.095,1.66,7.18,20100421
000010,美丽生态,建筑施工,深圳,223.3,40792.98,81985.46,467960.5,280030.75,5554.28,149537.16,1.82,0.027,2.68,2.97,19951027
300389,艾比森,半导体,深圳,63.01,9251.03,31946.22,138220.84,94626.96,32190.16,7275.91,0.23,0.19,2.77,8.65,20140801
600817,*ST宏盛,半导体,陕西,0.0,15567.91,16091.0,34566.12,12420.5,9.93,21228.23,1.32,-0.003,0.59,34.16,19940128
002158,汉钟精机,工程机械,上海,37.1,53038.1,53038.1,238216.09,179591.81,43336.81,73186.4,1.38,0.243,3.6,3.34,20070817
600290,华仪电气,电气设备,浙江,87.98,52688.37,75990.35,769845.56,623693.19,65489.25,287092.31,3.78,0.068,5.54,2.17,20001106
002214,大立科技,电器仪表,浙江,144.71,35534.01,45866.67,128192.4,103488.36,9525.17,19816.56,0.43,0.063,2.12,5.72,20080218
600074,保千里,电脑设备,江苏,58.76,89786.13,243788.59,417448.72,263716.88,22390.32,-114085.71,-0.47,0.15,0.8,20.39,19970623
300455,康拓红外,运输设备,北京,192.57,7450.0,28000.0,73423.36,61523.51,9171.05,7968.55,0.28,0.11,2.13,11.49,20150515
000912,泸天化,农药化肥,四川,0.0,58500.0,58500.0,815139.0,147107.47,575582.75,97935.56,1.67,-0.312,0.97,12.66,19990603
002046,轴研科技,机械基件,河南,0.0,34056.6,35360.94,219563.09,85911.25,71143.85,82063.93,2.32,-0.13,3.69,3.33,20050526
300137,先河环保,环境保护,河北,66.27,29057.75,34439.53,167185.31,108844.92,23903.77,67777.0,1.97,0.126,4.05,4.11,20101105
600519,贵州茅台,白酒,贵州,22.38,125619.78,125619.78,9554650.0,7395346.5,1135778.13,137496.44,1.09,7.007,51.73,6.06,20010827
002513,*ST蓝丰,农药化肥,江苏,49.49,21302.64,34008.62,419169.56,124256.07,168335.98,181164.13,5.33,0.258,7.33,2.32,20101203
600387,海越股份,石油贸易,浙江,0.0,38571.0,38610.0,820131.75,138223.7,521988.56,16950.92,0.44,-0.162,2.95,4.38,20040218
